Schaal;Periode;TypeResultaat;Versie;Habitattype;Habitatsubtype;Criterium;Indicator;Belang;SBZH;nObs;sumWeights;AandeelGunstig;AandeelGunstig_LLCI;AandeelGunstig_ULCI
Vlaanderen;2;Habitattype;Versie 2.0;9190;9190;Structuur;horizontale structuur - groeiklassen;b;Binnen & Buiten;17;19,08775685;93,06;62,51;99,08
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Structuur;horizontale structuur - groeiklassen;b;Binnen;9;8,49;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Structuur;horizontale structuur - groeiklassen;b;Buiten;8;10,59775685;87,5;44,67;98,38
Vlaanderen;2;Habitattype;Versie 3;9190;9190;Structuur;horizontale structuur - groeiklassen;b;Binnen & Buiten;17;19,08775685;93,06;62,51;99,08
Vlaanderen;2;SBZH;Versie 3;9190;9190;Structuur;horizontale structuur - groeiklassen;b;Binnen;9;8,49;100;100;100
Vlaanderen;2;SBZH;Versie 3;9190;9190;Structuur;horizontale structuur - groeiklassen;b;Buiten;8;10,59775685;87,5;44,67;98,38
Vlaanderen;2;Habitattype;Versie 2.0;9190;9190;Structuur;minimum structuurareaal;zb;Binnen & Buiten;17;19,08775685;5,24;0,68;30,78
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Structuur;minimum structuurareaal;zb;Binnen;9;8,49;11,78;1,54;53,3
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Structuur;minimum structuurareaal;zb;Buiten;8;10,59775685;0;0;0
Vlaanderen;2;Habitattype;Versie 3;9190;9190;Structuur;minimum structuurareaal;zb;Binnen & Buiten;17;19,08775685;5,24;0,68;30,78
Vlaanderen;2;SBZH;Versie 3;9190;9190;Structuur;minimum structuurareaal;zb;Binnen;9;8,49;11,78;1,54;53,3
Vlaanderen;2;SBZH;Versie 3;9190;9190;Structuur;minimum structuurareaal;zb;Buiten;8;10,59775685;0;0;0
Vlaanderen;2;Habitattype;Versie 2.0;9190;9190;Structuur;verticale structuur;b;Binnen & Buiten;17;19,08775685;94,76;69,22;99,32
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Structuur;verticale structuur;b;Binnen;9;8,49;88,22;46,7;98,46
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Structuur;verticale structuur;b;Buiten;8;10,59775685;100;100;100
Vlaanderen;2;Habitattype;Versie 3;9190;9190;Structuur;verticale structuur;b;Binnen & Buiten;17;19,08775685;94,76;69,22;99,32
Vlaanderen;2;SBZH;Versie 3;9190;9190;Structuur;verticale structuur;b;Binnen;9;8,49;88,22;46,7;98,46
Vlaanderen;2;SBZH;Versie 3;9190;9190;Structuur;verticale structuur;b;Buiten;8;10,59775685;100;100;100
Vlaanderen;2;Habitattype;Versie 2.0;9190;9190;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen & Buiten;17;19,08775685;67,47;42,07;85,56
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen;9;8,49;58,07;25,98;84,53
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Buiten;8;10,59775685;75;36,56;93,98
Vlaanderen;2;Habitattype;Versie 3;9190;9190;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen & Buiten;17;19,08775685;71,01;44,75;88,1
Vlaanderen;2;SBZH;Versie 3;9190;9190;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen;9;8,49;81,63;45,56;95,93
Vlaanderen;2;SBZH;Versie 3;9190;9190;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Buiten;8;10,59775685;62,5;27,6;87,93
Vlaanderen;2;Habitattype;Versie 2.0;9190;9190;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen & Buiten;17;19,08775685;0;0;0
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen;9;8,49;0;0;0
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Vegetatie;sleutelsoorten van de kruidlaag;b;Buiten;8;10,59775685;0;0;0
Vlaanderen;2;Habitattype;Versie 3;9190;9190;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen & Buiten;17;19,08775685;68,7;42,49;86,7
Vlaanderen;2;SBZH;Versie 3;9190;9190;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen;9;8,49;76,44;38,99;94,28
Vlaanderen;2;SBZH;Versie 3;9190;9190;Vegetatie;sleutelsoorten van de kruidlaag;b;Buiten;8;10,59775685;62,5;27,6;87,93
Vlaanderen;2;Habitattype;Versie 2.0;9190;9190;Verstoring;invasieve exoten;b;Binnen & Buiten;17;19,08775685;41,31;20,65;65,56
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Verstoring;invasieve exoten;b;Binnen;9;8,49;77,27;40,08;94,53
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Verstoring;invasieve exoten;b;Buiten;8;10,59775685;12,5;1,62;55,33
Vlaanderen;2;Habitattype;Versie 2.0;9190;9190;Verstoring;ruderalisering;zb;Binnen & Buiten;17;19,08775685;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Verstoring;ruderalisering;zb;Binnen;9;8,49;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Verstoring;ruderalisering;zb;Buiten;8;10,59775685;100;100;100
Vlaanderen;2;Habitattype;Versie 2.0;9190;9190;Verstoring;vergrassing;zb;Binnen & Buiten;17;19,08775685;84,65;60,28;95,25
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Verstoring;vergrassing;zb;Binnen;9;8,49;65,49;31,09;88,87
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Verstoring;vergrassing;zb;Buiten;8;10,59775685;100;100;100
Vlaanderen;2;Habitattype;Versie 2.0;9190;9190;Verstoring;verruiging;zb;Binnen & Buiten;17;19,08775685;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Verstoring;verruiging;zb;Binnen;9;8,49;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Verstoring;verruiging;zb;Buiten;8;10,59775685;100;100;100
Vlaanderen;2;Habitattype;Versie 3;9190;9190;Verstoring;verruiging;zb;Binnen & Buiten;17;19,08775685;93,06;62,51;99,08
Vlaanderen;2;SBZH;Versie 3;9190;9190;Verstoring;verruiging;zb;Binnen;9;8,49;100;100;100
Vlaanderen;2;SBZH;Versie 3;9190;9190;Verstoring;verruiging;zb;Buiten;8;10,59775685;87,5;44,67;98,38
Vlaanderen;2;Habitattype;Versie 3;9190;9190;Verstoring;invasieve exoten van de boom- en struiklaag;b;Binnen & Buiten;17;19,08775685;46,55;24,41;70,14
Vlaanderen;2;SBZH;Versie 3;9190;9190;Verstoring;invasieve exoten van de boom- en struiklaag;b;Binnen;9;8,49;89,05;48,74;98,58
Vlaanderen;2;SBZH;Versie 3;9190;9190;Verstoring;invasieve exoten van de boom- en struiklaag;b;Buiten;8;10,59775685;12,5;1,62;55,33
Vlaanderen;2;Habitattype;Versie 3;9190;9190;Verstoring;invasieve exoten van de kruidlaag;zb;Binnen & Buiten;17;19,08775685;100;100;100
Vlaanderen;2;SBZH;Versie 3;9190;9190;Verstoring;invasieve exoten van de kruidlaag;zb;Binnen;9;8,49;100;100;100
Vlaanderen;2;SBZH;Versie 3;9190;9190;Verstoring;invasieve exoten van de kruidlaag;zb;Buiten;8;10,59775685;100;100;100
Vlaanderen;2;Habitattype;Versie 2.0;9160;9160;Structuur;aandeel dood hout;b;Binnen & Buiten;19;18,34538235;41,59;21,72;64,62
Vlaanderen;2;SBZH;Versie 2.0;9160;9160;Structuur;aandeel dood hout;b;Binnen;11;10,54;43,07;18,19;72,03
Vlaanderen;2;SBZH;Versie 2.0;9160;9160;Structuur;aandeel dood hout;b;Buiten;8;7,805382347;39,58;12,98;74,21
Vlaanderen;2;Habitattype;Versie 3;9160;9160;Structuur;aandeel dood hout;b;Binnen & Buiten;19;18,34538235;41,59;21,72;64,62
Vlaanderen;2;SBZH;Versie 3;9160;9160;Structuur;aandeel dood hout;b;Binnen;11;10,54;43,07;18,19;72,03
Vlaanderen;2;SBZH;Versie 3;9160;9160;Structuur;aandeel dood hout;b;Buiten;8;7,805382347;39,58;12,98;74,21
Vlaanderen;2;Habitattype;Versie 2.0;9160;9160;Structuur;bosconstantie;zb;Binnen & Buiten;19;18,34538235;35,03;17;58,66
Vlaanderen;2;SBZH;Versie 2.0;9160;9160;Structuur;bosconstantie;zb;Binnen;11;10,54;26;8,17;58,1
Vlaanderen;2;SBZH;Versie 2.0;9160;9160;Structuur;bosconstantie;zb;Buiten;8;7,805382347;47,23;17,52;79,04
Vlaanderen;2;Habitattype;Versie 3;9160;9160;Structuur;bosconstantie;zb;Binnen & Buiten;19;18,34538235;35,03;17;58,66
Vlaanderen;2;SBZH;Versie 3;9160;9160;Structuur;bosconstantie;zb;Binnen;11;10,54;26;8,17;58,1
Vlaanderen;2;SBZH;Versie 3;9160;9160;Structuur;bosconstantie;zb;Buiten;8;7,805382347;47,23;17,52;79,04
Vlaanderen;2;Habitattype;Versie 2.0;9160;9160;Structuur;hoeveelheid dik dood hout;zb;Binnen & Buiten;19;18,34538235;15,42;4,85;39,48
Vlaanderen;2;SBZH;Versie 2.0;9160;9160;Structuur;hoeveelheid dik dood hout;zb;Binnen;11;10,54;17,08;4,06;50,07
Vlaanderen;2;SBZH;Versie 2.0;9160;9160;Structuur;hoeveelheid dik dood hout;zb;Buiten;8;7,805382347;13,19;1,73;56,76
Vlaanderen;2;Habitattype;Versie 3;9160;9160;Structuur;hoeveelheid dik dood hout;zb;Binnen & Buiten;19;18,34538235;15,42;4,85;39,48
Vlaanderen;2;SBZH;Versie 3;9160;9160;Structuur;hoeveelheid dik dood hout;zb;Binnen;11;10,54;17,08;4,06;50,07
Vlaanderen;2;SBZH;Versie 3;9160;9160;Structuur;hoeveelheid dik dood hout;zb;Buiten;8;7,805382347;13,19;1,73;56,76
Vlaanderen;2;Habitattype;Versie 2.0;9160;9160;Structuur;horizontale structuur - groeiklassen;b;Binnen & Buiten;19;18,34538235;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9160;9160;Structuur;horizontale structuur - groeiklassen;b;Binnen;11;10,54;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9160;9160;Structuur;horizontale structuur - groeiklassen;b;Buiten;8;7,805382347;100;100;100
Vlaanderen;2;Habitattype;Versie 3;9160;9160;Structuur;horizontale structuur - groeiklassen;b;Binnen & Buiten;19;18,34538235;100;100;100
Vlaanderen;2;SBZH;Versie 3;9160;9160;Structuur;horizontale structuur - groeiklassen;b;Binnen;11;10,54;100;100;100
Vlaanderen;2;SBZH;Versie 3;9160;9160;Structuur;horizontale structuur - groeiklassen;b;Buiten;8;7,805382347;100;100;100
Vlaanderen;2;Habitattype;Versie 2.0;9160;9160;Structuur;minimum structuurareaal;zb;Binnen & Buiten;19;18,34538235;42,19;22,16;65,17
Vlaanderen;2;SBZH;Versie 2.0;9160;9160;Structuur;minimum structuurareaal;zb;Binnen;11;10,54;73,43;41,27;91,58
Vlaanderen;2;SBZH;Versie 2.0;9160;9160;Structuur;minimum structuurareaal;zb;Buiten;8;7,805382347;0;0;0
Vlaanderen;2;Habitattype;Versie 3;9160;9160;Structuur;minimum structuurareaal;zb;Binnen & Buiten;19;18,34538235;42,19;22,16;65,17
Vlaanderen;2;SBZH;Versie 3;9160;9160;Structuur;minimum structuurareaal;zb;Binnen;11;10,54;73,43;41,27;91,58
Vlaanderen;2;SBZH;Versie 3;9160;9160;Structuur;minimum structuurareaal;zb;Buiten;8;7,805382347;0;0;0
Vlaanderen;2;Habitattype;Versie 2.0;9160;9160;Structuur;verticale structuur;b;Binnen & Buiten;19;18,34538235;94,39;67,98;99,25
Vlaanderen;2;SBZH;Versie 2.0;9160;9160;Structuur;verticale structuur;b;Binnen;11;10,54;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9160;9160;Structuur;verticale structuur;b;Buiten;8;7,805382347;86,81;43,24;98,27
Vlaanderen;2;Habitattype;Versie 3;9160;9160;Structuur;verticale structuur;b;Binnen & Buiten;19;18,34538235;94,39;67,98;99,25
Vlaanderen;2;SBZH;Versie 3;9160;9160;Structuur;verticale structuur;b;Binnen;11;10,54;100;100;100
Vlaanderen;2;SBZH;Versie 3;9160;9160;Structuur;verticale structuur;b;Buiten;8;7,805382347;86,81;43,24;98,27
Vlaanderen;2;Habitattype;Versie 2.0;9160;9160;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen & Buiten;19;18,34538235;37,39;18,57;61
Vlaanderen;2;SBZH;Versie 2.0;9160;9160;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen;11;10,54;45,54;19,73;73,99
Vlaanderen;2;SBZH;Versie 2.0;9160;9160;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Buiten;8;7,805382347;26,39;6,44;65,11
Vlaanderen;2;Habitattype;Versie 3;9160;9160;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen & Buiten;19;18,34538235;31,94;14,74;56,03
Vlaanderen;2;SBZH;Versie 3;9160;9160;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen;11;10,54;36,05;13,7;66,7
Vlaanderen;2;SBZH;Versie 3;9160;9160;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Buiten;8;7,805382347;26,39;6,44;65,11
Vlaanderen;2;Habitattype;Versie 2.0;9160;9160;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen & Buiten;19;18,34538235;21,8;8,22;46,46
Vlaanderen;2;SBZH;Versie 2.0;9160;9160;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen;11;10,54;37,95;14,72;68,43
Vlaanderen;2;SBZH;Versie 2.0;9160;9160;Vegetatie;sleutelsoorten van de kruidlaag;b;Buiten;8;7,805382347;0;0;0
Vlaanderen;2;Habitattype;Versie 3;9160;9160;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen & Buiten;19;18,34538235;59,36;36,23;78,96
Vlaanderen;2;SBZH;Versie 3;9160;9160;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen;11;10,54;74;41,9;91,83
Vlaanderen;2;SBZH;Versie 3;9160;9160;Vegetatie;sleutelsoorten van de kruidlaag;b;Buiten;8;7,805382347;39,58;12,98;74,21
Vlaanderen;2;Habitattype;Versie 2.0;9160;9160;Verstoring;invasieve exoten;b;Binnen & Buiten;19;18,34538235;90,35;67,1;97,73
Vlaanderen;2;SBZH;Versie 2.0;9160;9160;Verstoring;invasieve exoten;b;Binnen;11;10,54;92,98;61,57;99,09
Vlaanderen;2;SBZH;Versie 2.0;9160;9160;Verstoring;invasieve exoten;b;Buiten;8;7,805382347;86,81;43,24;98,27
Vlaanderen;2;Habitattype;Versie 2.0;9160;9160;Verstoring;ruderalisering;zb;Binnen & Buiten;19;18,34538235;94,39;67,98;99,25
Vlaanderen;2;SBZH;Versie 2.0;9160;9160;Verstoring;ruderalisering;zb;Binnen;11;10,54;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9160;9160;Verstoring;ruderalisering;zb;Buiten;8;7,805382347;86,81;43,24;98,27
Vlaanderen;2;Habitattype;Versie 2.0;9160;9160;Verstoring;verruiging;zb;Binnen & Buiten;19;18,34538235;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9160;9160;Verstoring;verruiging;zb;Binnen;11;10,54;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9160;9160;Verstoring;verruiging;zb;Buiten;8;7,805382347;100;100;100
Vlaanderen;2;Habitattype;Versie 3;9160;9160;Verstoring;verruiging;zb;Binnen & Buiten;19;18,34538235;57,16;34,23;77,37
Vlaanderen;2;SBZH;Versie 3;9160;9160;Verstoring;verruiging;zb;Binnen;11;10,54;44,97;19,36;73,56
Vlaanderen;2;SBZH;Versie 3;9160;9160;Verstoring;verruiging;zb;Buiten;8;7,805382347;73,61;34,89;93,56
Vlaanderen;2;Habitattype;Versie 3;9160;9160;Verstoring;invasieve exoten van de boom- en struiklaag;b;Binnen & Buiten;19;18,34538235;94,39;67,98;99,25
Vlaanderen;2;SBZH;Versie 3;9160;9160;Verstoring;invasieve exoten van de boom- en struiklaag;b;Binnen;11;10,54;100;100;100
Vlaanderen;2;SBZH;Versie 3;9160;9160;Verstoring;invasieve exoten van de boom- en struiklaag;b;Buiten;8;7,805382347;86,81;43,24;98,27
Vlaanderen;2;Habitattype;Versie 3;9160;9160;Verstoring;invasieve exoten van de kruidlaag;zb;Binnen & Buiten;19;18,34538235;100;100;100
Vlaanderen;2;SBZH;Versie 3;9160;9160;Verstoring;invasieve exoten van de kruidlaag;zb;Binnen;11;10,54;100;100;100
Vlaanderen;2;SBZH;Versie 3;9160;9160;Verstoring;invasieve exoten van de kruidlaag;zb;Buiten;8;7,805382347;100;100;100
Vlaanderen;2;Habitattype;Versie 2.0;9130;9130;Structuur;aandeel dood hout;b;Binnen & Buiten;13;31,8878905;6,27;1,12;28,35
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Structuur;aandeel dood hout;b;Binnen;11;10,78;18,55;4,42;52,9
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Structuur;aandeel dood hout;b;Buiten;2;21,1078905;0;NA;NA
Vlaanderen;2;Habitattype;Versie 3;9130;9130;Structuur;aandeel dood hout;b;Binnen & Buiten;13;31,8878905;6,27;1,12;28,35
Vlaanderen;2;SBZH;Versie 3;9130;9130;Structuur;aandeel dood hout;b;Binnen;11;10,78;18,55;4,42;52,9
Vlaanderen;2;SBZH;Versie 3;9130;9130;Structuur;aandeel dood hout;b;Buiten;2;21,1078905;0;NA;NA
Vlaanderen;2;Habitattype;Versie 2.0;9130;9130;Structuur;bosconstantie;zb;Binnen & Buiten;13;31,8878905;33,81;9,62;71,03
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Structuur;bosconstantie;zb;Binnen;11;10,78;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Structuur;bosconstantie;zb;Buiten;2;21,1078905;0;NA;NA
Vlaanderen;2;Habitattype;Versie 3;9130;9130;Structuur;bosconstantie;zb;Binnen & Buiten;13;31,8878905;33,81;9,62;71,03
Vlaanderen;2;SBZH;Versie 3;9130;9130;Structuur;bosconstantie;zb;Binnen;11;10,78;100;100;100
Vlaanderen;2;SBZH;Versie 3;9130;9130;Structuur;bosconstantie;zb;Buiten;2;21,1078905;0;NA;NA
Vlaanderen;2;Habitattype;Versie 2.0;9130;9130;Structuur;hoeveelheid dik dood hout;zb;Binnen & Buiten;13;31,8878905;3,14;0,33;23,95
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Structuur;hoeveelheid dik dood hout;zb;Binnen;11;10,78;9,28;1,19;46,5
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Structuur;hoeveelheid dik dood hout;zb;Buiten;2;21,1078905;0;NA;NA
Vlaanderen;2;Habitattype;Versie 3;9130;9130;Structuur;hoeveelheid dik dood hout;zb;Binnen & Buiten;13;31,8878905;3,14;0,33;23,95
Vlaanderen;2;SBZH;Versie 3;9130;9130;Structuur;hoeveelheid dik dood hout;zb;Binnen;11;10,78;9,28;1,19;46,5
Vlaanderen;2;SBZH;Versie 3;9130;9130;Structuur;hoeveelheid dik dood hout;zb;Buiten;2;21,1078905;0;NA;NA
Vlaanderen;2;Habitattype;Versie 2.0;9130;9130;Structuur;horizontale structuur - groeiklassen;b;Binnen & Buiten;13;31,8878905;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Structuur;horizontale structuur - groeiklassen;b;Binnen;11;10,78;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Structuur;horizontale structuur - groeiklassen;b;Buiten;2;21,1078905;100;NA;NA
Vlaanderen;2;Habitattype;Versie 3;9130;9130;Structuur;horizontale structuur - groeiklassen;b;Binnen & Buiten;13;31,8878905;100;100;100
Vlaanderen;2;SBZH;Versie 3;9130;9130;Structuur;horizontale structuur - groeiklassen;b;Binnen;11;10,78;100;100;100
Vlaanderen;2;SBZH;Versie 3;9130;9130;Structuur;horizontale structuur - groeiklassen;b;Buiten;2;21,1078905;100;NA;NA
Vlaanderen;2;Habitattype;Versie 2.0;9130;9130;Structuur;minimum structuurareaal;zb;Binnen & Buiten;13;31,8878905;21,26;5,97;53,45
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Structuur;minimum structuurareaal;zb;Binnen;11;10,78;62,89;32,03;85,91
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Structuur;minimum structuurareaal;zb;Buiten;2;21,1078905;0;NA;NA
Vlaanderen;2;Habitattype;Versie 3;9130;9130;Structuur;minimum structuurareaal;zb;Binnen & Buiten;13;31,8878905;27,53;7,9;62,74
Vlaanderen;2;SBZH;Versie 3;9130;9130;Structuur;minimum structuurareaal;zb;Binnen;11;10,78;81,45;47,1;95,58
Vlaanderen;2;SBZH;Versie 3;9130;9130;Structuur;minimum structuurareaal;zb;Buiten;2;21,1078905;0;NA;NA
Vlaanderen;2;Habitattype;Versie 2.0;9130;9130;Structuur;verticale structuur;b;Binnen & Buiten;13;31,8878905;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Structuur;verticale structuur;b;Binnen;11;10,78;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Structuur;verticale structuur;b;Buiten;2;21,1078905;100;NA;NA
Vlaanderen;2;Habitattype;Versie 3;9130;9130;Structuur;verticale structuur;b;Binnen & Buiten;13;31,8878905;100;100;100
Vlaanderen;2;SBZH;Versie 3;9130;9130;Structuur;verticale structuur;b;Binnen;11;10,78;100;100;100
Vlaanderen;2;SBZH;Versie 3;9130;9130;Structuur;verticale structuur;b;Buiten;2;21,1078905;100;NA;NA
Vlaanderen;2;Habitattype;Versie 2.0;9130;9130;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen & Buiten;13;31,8878905;58,18;15,48;91,36
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen;11;10,78;74,21;41,82;92,01
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Buiten;2;21,1078905;50;NA;NA
Vlaanderen;2;Habitattype;Versie 3;9130;9130;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen & Buiten;13;31,8878905;58,18;15,48;91,36
Vlaanderen;2;SBZH;Versie 3;9130;9130;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen;11;10,78;74,21;41,82;92,01
Vlaanderen;2;SBZH;Versie 3;9130;9130;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Buiten;2;21,1078905;50;NA;NA
Vlaanderen;2;Habitattype;Versie 2.0;9130;9130;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen & Buiten;13;31,8878905;3,14;0,33;23,95
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen;11;10,78;9,28;1,19;46,5
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Vegetatie;sleutelsoorten van de kruidlaag;b;Buiten;2;21,1078905;0;NA;NA
Vlaanderen;2;Habitattype;Versie 3;9130;9130;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen & Buiten;13;31,8878905;58,18;15,48;91,36
Vlaanderen;2;SBZH;Versie 3;9130;9130;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen;11;10,78;74,21;41,82;92,01
Vlaanderen;2;SBZH;Versie 3;9130;9130;Vegetatie;sleutelsoorten van de kruidlaag;b;Buiten;2;21,1078905;50;NA;NA
Vlaanderen;2;Habitattype;Versie 2.0;9130;9130;Verstoring;invasieve exoten;b;Binnen & Buiten;13;31,8878905;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Verstoring;invasieve exoten;b;Binnen;11;10,78;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Verstoring;invasieve exoten;b;Buiten;2;21,1078905;100;NA;NA
Vlaanderen;2;Habitattype;Versie 2.0;9130;9130;Verstoring;ruderalisering;zb;Binnen & Buiten;13;31,8878905;66,9;16,89;95,26
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Verstoring;ruderalisering;zb;Binnen;11;10,78;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Verstoring;ruderalisering;zb;Buiten;2;21,1078905;50;NA;NA
Vlaanderen;2;Habitattype;Versie 2.0;9130;9130;Verstoring;verruiging;zb;Binnen & Buiten;13;31,8878905;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Verstoring;verruiging;zb;Binnen;11;10,78;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Verstoring;verruiging;zb;Buiten;2;21,1078905;100;NA;NA
Vlaanderen;2;Habitattype;Versie 3;9130;9130;Verstoring;verruiging;zb;Binnen & Buiten;13;31,8878905;63,77;16,69;93,92
Vlaanderen;2;SBZH;Versie 3;9130;9130;Verstoring;verruiging;zb;Binnen;11;10,78;90,72;53,5;98,81
Vlaanderen;2;SBZH;Versie 3;9130;9130;Verstoring;verruiging;zb;Buiten;2;21,1078905;50;NA;NA
Vlaanderen;2;Habitattype;Versie 3;9130;9130;Verstoring;invasieve exoten van de boom- en struiklaag;b;Binnen & Buiten;13;31,8878905;100;100;100
Vlaanderen;2;SBZH;Versie 3;9130;9130;Verstoring;invasieve exoten van de boom- en struiklaag;b;Binnen;11;10,78;100;100;100
Vlaanderen;2;SBZH;Versie 3;9130;9130;Verstoring;invasieve exoten van de boom- en struiklaag;b;Buiten;2;21,1078905;100;NA;NA
Vlaanderen;2;Habitattype;Versie 3;9130;9130;Verstoring;invasieve exoten van de kruidlaag;zb;Binnen & Buiten;13;31,8878905;100;100;100
Vlaanderen;2;SBZH;Versie 3;9130;9130;Verstoring;invasieve exoten van de kruidlaag;zb;Binnen;11;10,78;100;100;100
Vlaanderen;2;SBZH;Versie 3;9130;9130;Verstoring;invasieve exoten van de kruidlaag;zb;Buiten;2;21,1078905;100;NA;NA
